time,lat,lon,surface_par
2021-11-19T16:32:00.000Z,31.165718,-119.755471,261.039130434783
2021-11-19T16:33:00.000Z,31.163667,-119.758933,302.072142857143
2021-11-19T16:34:00.000Z,31.161601,-119.762415,334.165925925926
2021-11-19T16:35:00.000Z,31.159584,-119.765842,300.941851851852
2021-11-19T16:36:00.000Z,31.157534,-119.769285,300.182592592593
2021-11-19T16:37:00.000Z,31.155496,-119.772745,327.87
2021-11-19T16:38:00.000Z,31.153491,-119.776142,353.041111111111
2021-11-19T16:39:00.000Z,31.151478,-119.779567,423.622592592593
2021-11-19T16:40:00.000Z,31.149465,-119.783024,414.327037037037
2021-11-19T16:41:00.000Z,31.147492,-119.786416,478.981428571429
2021-11-19T16:42:00.000Z,31.145501,-119.78981,383.499642857143
2021-11-19T16:43:00.000Z,31.143494,-119.793213,448.518846153846
2021-11-19T16:44:00.000Z,31.141522,-119.796552,401.898888888889
2021-11-19T16:45:00.000Z,31.139521,-119.799954,298.577777777778
2021-11-19T16:46:00.000Z,31.137532,-119.803305,283.883333333333
2021-11-19T16:47:00.000Z,31.135523,-119.806694,291.431481481482
2021-11-19T16:48:00.000Z,31.133512,-119.810131,310.722592592593
2021-11-19T16:49:00.000Z,31.131577,-119.813546,371.956785714286
2021-11-19T16:50:00.000Z,31.129604,-119.816992,333.752222222222
2021-11-19T16:51:00.000Z,31.127622,-119.820475,321.473703703704
2021-11-19T16:52:00.000Z,31.125654,-119.82392,344.081111111111
2021-11-19T16:53:00.000Z,31.123677,-119.827403,340.305185185185
2021-11-19T16:54:00.000Z,31.121703,-119.830919,298.874074074074
2021-11-19T16:55:00.000Z,31.119749,-119.83438,260.014285714286
2021-11-19T16:56:00.000Z,31.117765,-119.837887,253.178928571429
2021-11-19T16:57:00.000Z,31.11571,-119.841406,280.007037037037
2021-11-19T16:58:00.000Z,31.113683,-119.844857,314.575555555556
2021-11-19T16:59:00.000Z,31.111612,-119.848426,366.342592592593
2021-11-19T17:00:00.000Z,31.109583,-119.851917,425.078518518519
2021-11-19T17:01:00.000Z,31.107542,-119.855402,423.170740740741
2021-11-19T17:02:00.000Z,31.105469,-119.858959,573.080769230769
2021-11-19T17:03:00.000Z,31.103438,-119.862463,471.026071428572
2021-11-19T17:04:00.000Z,31.101387,-119.865981,496.193214285714
2021-11-19T17:05:00.000Z,31.099306,-119.869544,483.084814814815
2021-11-19T17:06:00.000Z,31.097271,-119.873071,870.63
2021-11-19T17:07:00.000Z,31.095216,-119.876634,476.944814814815
2021-11-19T17:08:00.000Z,31.093145,-119.880254,523.771111111111
2021-11-19T17:09:00.000Z,31.09111,-119.883824,605.791851851852
2021-11-19T17:10:00.000Z,31.089047,-119.887426,632.285714285714
2021-11-19T17:11:00.000Z,31.086991,-119.891081,482.97037037037
2021-11-19T17:12:00.000Z,31.08498,-119.894687,390.356666666667
2021-11-19T17:13:00.000Z,31.082944,-119.898312,365.294814814815
2021-11-19T17:14:00.000Z,31.080918,-119.901958,378.964444444445
2021-11-19T17:15:00.000Z,31.078925,-119.905542,353.808888888889
2021-11-19T17:16:00.000Z,31.07691,-119.909192,325.716666666667
2021-11-19T17:17:00.000Z,31.074932,-119.912779,315.174444444444
2021-11-19T17:18:00.000Z,31.072957,-119.91641,319.835714285714
2021-11-19T17:19:00.000Z,31.070961,-119.920061,346.428148148148
2021-11-19T17:20:00.000Z,31.069007,-119.923654,373.694444444445
2021-11-19T17:21:00.000Z,31.067037,-119.927265,392.771851851852
2021-11-19T17:22:00.000Z,31.065055,-119.930899,385.93
2021-11-19T17:23:00.000Z,31.063288,-119.934558,349.214074074074
2021-11-19T17:24:00.000Z,31.061565,-119.938277,301.58037037037
2021-11-19T17:25:00.000Z,31.059664,-119.941945,270.641851851852
2021-11-19T17:26:00.000Z,31.057768,-119.9455,264.488928571429
2021-11-19T17:27:00.000Z,31.055823,-119.949009,283.008888888889
2021-11-19T17:28:00.000Z,31.053918,-119.95255,308.31037037037
2021-11-19T17:29:00.000Z,31.052122,-119.956065,329.848148148148
2021-11-19T17:30:00.000Z,31.050207,-119.959586,322.321851851852
2021-11-19T17:31:00.000Z,31.048421,-119.963121,324.265925925926
2021-11-19T17:32:00.000Z,31.046562,-119.966676,330.056071428572
2021-11-19T17:33:00.000Z,31.04462,-119.970201,321.081851851852
2021-11-19T17:34:00.000Z,31.042668,-119.973628,307.825714285714
2021-11-19T17:35:00.000Z,31.040751,-119.977133,296.801481481481
2021-11-19T17:36:00.000Z,31.038801,-119.980677,299.133703703704
2021-11-19T17:37:00.000Z,31.036924,-119.984191,294.82037037037
2021-11-19T17:38:00.000Z,31.034856,-119.987601,293.315555555556
2021-11-19T17:39:00.000Z,31.032817,-119.991103,306.983333333333
2021-11-19T17:40:00.000Z,31.030822,-119.994591,339.040357142857
2021-11-19T17:41:00.000Z,31.028848,-119.998149,384.226071428571
2021-11-19T17:42:00.000Z,31.026888,-120.001744,408.475384615385
2021-11-19T17:43:00.000Z,31.024972,-120.005285,422.747037037037
2021-11-19T17:44:00.000Z,31.023001,-120.008904,408.829259259259
2021-11-19T17:45:00.000Z,31.021053,-120.012403,414.892222222222
2021-11-19T17:46:00.000Z,31.019081,-120.015896,435.157037037037
2021-11-19T17:47:00.000Z,31.016985,-120.019396,430.04
2021-11-19T17:48:00.000Z,31.014934,-120.022846,433.331428571429
2021-11-19T17:49:00.000Z,31.012872,-120.026339,458.837037037037
2021-11-19T17:50:00.000Z,31.010782,-120.029856,497.650740740741
2021-11-19T17:51:00.000Z,31.008739,-120.033328,500.486666666667
2021-11-19T17:52:00.000Z,31.006673,-120.036825,497.524814814815
2021-11-19T17:53:00.000Z,31.004567,-120.040326,501.162592592593
2021-11-19T17:54:00.000Z,31.002497,-120.043763,503.877407407407
2021-11-19T17:55:00.000Z,31.000414,-120.047241,515.428571428571
2021-11-19T17:56:00.000Z,30.998327,-120.050738,543.34962962963
2021-11-19T17:57:00.000Z,30.996278,-120.054167,581.372962962963
2021-11-19T17:58:00.000Z,30.994221,-120.05762,600.469259259259
2021-11-19T17:59:00.000Z,30.992136,-120.061087,547.538148148148
2021-11-19T18:00:00.000Z,30.990084,-120.064503,509.484444444444
2021-11-19T18:01:00.000Z,30.988003,-120.067971,502.09
2021-11-19T18:02:00.000Z,30.985953,-120.071352,510.483571428572
2021-11-19T18:03:00.000Z,30.983901,-120.074755,539.423214285714
2021-11-19T18:04:00.000Z,30.981835,-120.078187,595.627037037037
2021-11-19T18:05:00.000Z,30.979788,-120.081546,842.479629629629
2021-11-19T18:06:00.000Z,30.977739,-120.084923,665.281481481482
2021-11-19T18:07:00.000Z,30.97567,-120.088316,537.348148148148
2021-11-19T18:08:00.000Z,30.973644,-120.091663,505.348518518519
2021-11-19T18:09:00.000Z,30.971603,-120.095045,539.877142857143
2021-11-19T18:10:00.000Z,30.969551,-120.098458,637.866296296296
2021-11-19T18:11:00.000Z,30.967529,-120.101819,686.395357142857
2021-11-19T18:12:00.000Z,30.965493,-120.105205,614.576296296296
2021-11-19T18:13:00.000Z,30.963436,-120.108617,599.102222222222
2021-11-19T18:14:00.000Z,30.961433,-120.11197,609.539259259259
2021-11-19T18:15:00.000Z,30.959393,-120.115368,618.398148148148
2021-11-19T18:16:00.000Z,30.957393,-120.118716,637.285185185185
2021-11-19T18:17:00.000Z,30.955374,-120.122092,632.300714285714
2021-11-19T18:18:00.000Z,30.953326,-120.1255,666.816666666667
2021-11-19T18:19:00.000Z,30.951314,-120.128844,656.965555555555
2021-11-19T18:20:00.000Z,30.949254,-120.132201,621.067037037037
2021-11-19T18:21:00.000Z,30.947176,-120.135587,646.571851851852
2021-11-19T18:22:00.000Z,30.945123,-120.13891,590.315185185185
2021-11-19T18:23:00.000Z,30.943061,-120.142265,1100.16703703704
2021-11-19T18:24:00.000Z,30.940979,-120.145656,989.53037037037
2021-11-19T18:25:00.000Z,30.938934,-120.149001,554.421071428572
2021-11-19T18:26:00.000Z,30.936867,-120.152383,755.974814814815
2021-11-19T18:27:00.000Z,30.934785,-120.155803,1020.2962962963
2021-11-19T18:28:00.000Z,30.932742,-120.159174,1069.38592592593
2021-11-19T18:29:00.000Z,30.930641,-120.162627,985.249259259259
2021-11-19T18:30:00.000Z,30.928584,-120.166007,797.08
2021-11-19T18:31:00.000Z,30.926547,-120.169404,613.074814814815
2021-11-19T18:32:00.000Z,30.924432,-120.172822,648.973703703704
2021-11-19T18:33:00.000Z,30.922369,-120.176192,611.751071428572
2021-11-19T18:34:00.000Z,30.920299,-120.179595,507.497407407408
2021-11-19T18:35:00.000Z,30.918194,-120.18303,473.548518518519
2021-11-19T18:36:00.000Z,30.916125,-120.186413,487.781111111111
2021-11-19T18:37:00.000Z,30.914052,-120.189822,589.942592592593
2021-11-19T18:38:00.000Z,30.911959,-120.193261,893.06
2021-11-19T18:39:00.000Z,30.90987,-120.196629,1128.62142857143
2021-11-19T18:40:00.000Z,30.907757,-120.200029,1060.2025
2021-11-19T18:41:00.000Z,30.905638,-120.203449,940.959230769231
2021-11-19T18:42:00.000Z,30.903574,-120.206824,948.460740740741
2021-11-19T18:43:00.000Z,30.901477,-120.210225,766.931111111111
2021-11-19T18:44:00.000Z,30.899369,-120.213657,784.784814814815
2021-11-19T18:45:00.000Z,30.897314,-120.217053,1283.79703703704
2021-11-19T18:46:00.000Z,30.895224,-120.220491,844.988888888889
2021-11-19T18:47:00.000Z,30.893177,-120.22387,693.973928571429
2021-11-19T18:48:00.000Z,30.891083,-120.227264,665.680357142857
2021-11-19T18:49:00.000Z,30.889003,-120.230713,590.811111111111
2021-11-19T18:50:00.000Z,30.886949,-120.2341,588.656666666667
2021-11-19T18:51:00.000Z,30.88489,-120.237525,639.543703703704
2021-11-19T18:52:00.000Z,30.882806,-120.240976,604.881111111111
2021-11-19T18:53:00.000Z,30.880766,-120.244389,640.71037037037
2021-11-19T18:54:00.000Z,30.878692,-120.247824,815.744285714286
2021-11-19T18:55:00.000Z,30.876608,-120.251265,980.901111111111
2021-11-19T18:56:00.000Z,30.874584,-120.254645,1131.78592592593
2021-11-19T18:57:00.000Z,30.87255,-120.258045,1167.94666666667
2021-11-19T18:58:00.000Z,30.870505,-120.261475,1169.14703703704
2021-11-19T18:59:00.000Z,30.868487,-120.264838,910.7
2021-11-19T19:00:00.000Z,30.86646,-120.26827,1188.18076923077
2021-11-19T19:01:00.000Z,30.864452,-120.271641,1053.51571428571
2021-11-19T19:02:00.000Z,30.862441,-120.275051,990.567857142857
2021-11-19T19:03:00.000Z,30.860398,-120.27847,1127.14259259259
2021-11-19T19:04:00.000Z,30.858388,-120.281868,1150.13888888889
2021-11-19T19:05:00.000Z,30.856367,-120.285306,1126.07666666667
2021-11-19T19:06:00.000Z,30.854349,-120.28876,1101.78851851852
2021-11-19T19:07:00.000Z,30.852374,-120.29216,1182.0962962963
2021-11-19T19:08:00.000Z,30.850372,-120.295594,841.34962962963
2021-11-19T19:09:00.000Z,30.848346,-120.299051,681.318518518519
2021-11-19T19:10:00.000Z,30.846365,-120.30246,899.883214285714
2021-11-19T19:11:00.000Z,30.844359,-120.305894,1353.08296296296
2021-11-19T19:12:00.000Z,30.842359,-120.309351,1289.05962962963
2021-11-19T19:13:00.000Z,30.840381,-120.312737,1262.72481481481
2021-11-19T19:14:00.000Z,30.838359,-120.316206,1156.88777777778
2021-11-19T19:15:00.000Z,30.836397,-120.319597,1178.17222222222
2021-11-19T19:16:00.000Z,30.834442,-120.322998,973.635357142857
2021-11-19T19:17:00.000Z,30.832455,-120.326453,529.955555555556
2021-11-19T19:18:00.000Z,30.830491,-120.329854,841.420740740741
2021-11-19T19:19:00.000Z,30.828511,-120.333295,1012.2162962963
2021-11-19T19:20:00.000Z,30.826507,-120.336762,1134.17666666667
2021-11-19T19:21:00.000Z,30.824538,-120.340163,1074.40666666667
2021-11-19T19:22:00.000Z,30.822548,-120.343597,1228.98888888889
2021-11-19T19:23:00.000Z,30.820542,-120.347084,751.158888888889
2021-11-19T19:24:00.000Z,30.818574,-120.35052,784.443214285714
2021-11-19T19:25:00.000Z,30.816586,-120.35396,578.127142857143
2021-11-19T19:26:00.000Z,30.81458,-120.357423,561.423461538462
2021-11-19T19:27:00.000Z,30.812606,-120.360822,879.355555555556
2021-11-19T19:28:00.000Z,30.810627,-120.364246,726.050740740741
2021-11-19T19:29:00.000Z,30.808632,-120.367705,774.583333333333
2021-11-19T19:30:00.000Z,30.806661,-120.371105,1212.73518518519
2021-11-19T19:31:00.000Z,30.804654,-120.374559,1142.82259259259
2021-11-19T19:32:00.000Z,30.802669,-120.377962,1236.61
2021-11-19T19:33:00.000Z,30.800676,-120.381412,1122.17111111111
2021-11-19T19:34:00.000Z,30.798654,-120.384882,1198.74296296296
2021-11-19T19:35:00.000Z,30.796655,-120.388283,1161.90259259259
2021-11-19T19:36:00.000Z,30.794649,-120.391693,953.480370370371
2021-11-19T19:37:00.000Z,30.792642,-120.395128,859.686153846154
2021-11-19T19:38:00.000Z,30.790656,-120.398486,919.719642857143
2021-11-19T19:39:00.000Z,30.788662,-120.401868,823.748214285714
2021-11-19T19:40:00.000Z,30.786641,-120.405263,1114.48115384615
2021-11-19T19:41:00.000Z,30.784651,-120.408585,841.838888888889
2021-11-19T19:42:00.000Z,30.782647,-120.411952,741.705925925926
2021-11-19T19:43:00.000Z,30.780616,-120.415364,900.216666666667
2021-11-19T19:44:00.000Z,30.778615,-120.418721,780.381111111111
2021-11-19T19:45:00.000Z,30.776593,-120.422136,1147.52192307692
2021-11-19T19:46:00.000Z,30.774613,-120.425507,1034.87571428571
2021-11-19T19:47:00.000Z,30.7726,-120.428904,551.135
2021-11-19T19:48:00.000Z,30.770577,-120.432323,796.081851851852
2021-11-19T19:49:00.000Z,30.768584,-120.435683,908.382222222222
2021-11-19T19:50:00.000Z,30.766594,-120.43909,1055.88888888889
2021-11-19T19:51:00.000Z,30.764581,-120.442529,610.892222222222
2021-11-19T19:52:00.000Z,30.762595,-120.445905,1021.76444444444
2021-11-19T19:53:00.000Z,30.760596,-120.44933,1179.73285714286
2021-11-19T19:54:00.000Z,30.758584,-120.452808,1125.9137037037
2021-11-19T19:55:00.000Z,30.756628,-120.456234,1085.43444444444
2021-11-19T19:56:00.000Z,30.754625,-120.459664,1114.05407407407
2021-11-19T19:57:00.000Z,30.752606,-120.46312,623.479259259259
2021-11-19T19:58:00.000Z,30.750625,-120.466534,409.094074074074
2021-11-19T19:59:00.000Z,30.748575,-120.470033,1020.67444444444
2021-11-19T20:00:00.000Z,30.74658,-120.473454,1004.14962962963
2021-11-19T20:01:00.000Z,30.744587,-120.476869,1265.18607142857
2021-11-19T20:02:00.000Z,30.742569,-120.480339,890.311851851852
2021-11-19T20:03:00.000Z,30.740595,-120.48376,835.353703703704
2021-11-19T20:04:00.000Z,30.73859,-120.487214,1045.51925925926
2021-11-19T20:05:00.000Z,30.736551,-120.490708,1287.76296296296
2021-11-19T20:06:00.000Z,30.734559,-120.494158,1109.1
2021-11-19T20:07:00.000Z,30.732526,-120.497625,1018.92703703704
2021-11-19T20:08:00.000Z,30.73048,-120.501111,1216.15296296296
2021-11-19T20:09:00.000Z,30.72848,-120.504528,1204.63035714286
2021-11-19T20:10:00.000Z,30.726484,-120.50798,1214.24703703704
2021-11-19T20:11:00.000Z,30.724465,-120.511451,1122.37814814815
2021-11-19T20:12:00.000Z,30.722461,-120.514862,1029.26296296296
2021-11-19T20:13:00.000Z,30.720448,-120.518315,640.488518518519
2021-11-19T20:14:00.000Z,30.718409,-120.521795,609.416296296296
2021-11-19T20:15:00.000Z,30.7164,-120.525207,1158.82571428571
2021-11-19T20:16:00.000Z,30.714373,-120.528669,1266.08074074074
2021-11-19T20:17:00.000Z,30.712381,-120.532055,1210.92740740741
2021-11-19T20:18:00.000Z,30.710374,-120.535457,1167.6637037037
2021-11-19T20:19:00.000Z,30.708368,-120.538875,1174.11851851852
2021-11-19T20:20:00.000Z,30.706406,-120.542239,1125.69481481481
2021-11-19T20:21:00.000Z,30.704452,-120.545623,1132.55259259259
2021-11-19T20:22:00.000Z,30.70247,-120.549053,1168.57
2021-11-19T20:23:00.000Z,30.700537,-120.552412,606.680357142857
2021-11-19T20:24:00.000Z,30.698585,-120.55579,559.035357142857
2021-11-19T20:25:00.000Z,30.696612,-120.559199,843.103076923077
2021-11-19T20:26:00.000Z,30.694666,-120.562565,1187.54814814815
2021-11-19T20:27:00.000Z,30.692694,-120.565964,1181.67555555556
2021-11-19T20:28:00.000Z,30.690706,-120.569385,603.664074074074
2021-11-19T20:29:00.000Z,30.688736,-120.572736,522.393333333333
2021-11-19T20:30:00.000Z,30.686754,-120.576163,1106.62444444444
2021-11-19T20:31:00.000Z,30.684801,-120.579532,808.394285714286
2021-11-19T20:32:00.000Z,30.682832,-120.582913,995.915925925926
2021-11-19T20:33:00.000Z,30.680863,-120.586333,1168.90703703704
2021-11-19T20:34:00.000Z,30.678906,-120.589694,811.574444444445
2021-11-19T20:35:00.000Z,30.676926,-120.593075,915.281481481482
2021-11-19T20:36:00.000Z,30.674936,-120.596489,656.591153846154
2021-11-19T20:37:00.000Z,30.672952,-120.599807,635.7725
2021-11-19T20:38:00.000Z,30.670984,-120.603158,617.791785714286
2021-11-19T20:39:00.000Z,30.668999,-120.606532,827.420740740741
2021-11-19T20:40:00.000Z,30.667063,-120.609859,1312.7662962963
2021-11-19T20:41:00.000Z,30.665103,-120.613192,1102.67888888889
2021-11-19T20:42:00.000Z,30.663128,-120.616545,614.884074074074
2021-11-19T20:43:00.000Z,30.661184,-120.619849,836.858888888889
2021-11-19T20:44:00.000Z,30.659203,-120.62326,1266.51666666667
2021-11-19T20:45:00.000Z,30.657269,-120.62659,806.897777777778
2021-11-19T20:46:00.000Z,30.65531,-120.629907,702.258571428571
2021-11-19T20:47:00.000Z,30.653318,-120.633281,635.644814814815
2021-11-19T20:48:00.000Z,30.651349,-120.63661,559.2675
2021-11-19T20:49:00.000Z,30.649349,-120.63997,615.210909090909
2021-11-19T20:50:00.000Z,30.647325,-120.643362,1096.745
2021-11-19T20:51:00.000Z,30.645337,-120.646714,1025.7403030303
2021-11-19T20:52:00.000Z,30.64331,-120.650097,571.559090909091
2021-11-19T20:53:00.000Z,30.641275,-120.653506,698.7715625
2021-11-19T20:54:00.000Z,30.639272,-120.656849,467.938787878788
2021-11-19T20:55:00.000Z,30.637253,-120.66021,425.092121212121
2021-11-19T20:56:00.000Z,30.635202,-120.663603,496.507272727273
2021-11-19T20:57:00.000Z,30.633178,-120.666956,743.733333333333
2021-11-19T20:58:00.000Z,30.631134,-120.670337,683.409696969697
2021-11-19T20:59:00.000Z,30.629063,-120.673741,1064.68212121212
2021-11-19T21:00:00.000Z,30.62702,-120.677094,869.240606060606
2021-11-19T21:01:00.000Z,30.624932,-120.68052,615.0590625
2021-11-19T21:02:00.000Z,30.622862,-120.683883,686.751515151515
2021-11-19T21:03:00.000Z,30.620805,-120.687263,573.569393939394
2021-11-19T21:04:00.000Z,30.618716,-120.690654,859.516666666667
2021-11-19T21:05:00.000Z,30.616637,-120.693933,1290.49848484848
2021-11-19T21:06:00.000Z,30.614563,-120.69719,755.69303030303
2021-11-19T21:07:00.000Z,30.612502,-120.700475,1089.220625
2021-11-19T21:08:00.000Z,30.610506,-120.703717,901.149696969697
2021-11-19T21:09:00.000Z,30.608675,-120.707117,1343.10424242424
2021-11-19T21:10:00.000Z,30.606839,-120.710567,1125.21
2021-11-19T21:11:00.000Z,30.605042,-120.713971,899.467575757576
2021-11-19T21:12:00.000Z,30.603241,-120.717408,849.083529411765
2021-11-19T21:13:00.000Z,30.601429,-120.720871,885.7290625
2021-11-19T21:14:00.000Z,30.599657,-120.724285,969.569090909091
2021-11-19T21:15:00.000Z,30.597873,-120.727777,655.543636363636
2021-11-19T21:16:00.000Z,30.596098,-120.731225,835.410909090909
2021-11-19T21:17:00.000Z,30.594304,-120.734713,1118.3703030303
2021-11-19T21:18:00.000Z,30.592494,-120.73824,1226.413125
2021-11-19T21:19:00.000Z,30.590724,-120.741719,1124.11242424242
2021-11-19T21:20:00.000Z,30.588946,-120.745238,1108.62878787879
2021-11-19T21:21:00.000Z,30.587085,-120.748737,941.11303030303
2021-11-19T21:22:00.000Z,30.585149,-120.752111,541.261212121212
2021-11-19T21:23:00.000Z,30.58323,-120.755528,802.35303030303
2021-11-19T21:24:00.000Z,30.581282,-120.758955,1122.34393939394
2021-11-19T21:25:00.000Z,30.579382,-120.762326,1062.31676470588
2021-11-19T21:26:00.000Z,30.577481,-120.765725,728.689393939394
2021-11-19T21:27:00.000Z,30.575551,-120.769149,509.917878787879
2021-11-19T21:28:00.000Z,30.57365,-120.77251,709.894545454546
2021-11-19T21:29:00.000Z,30.5717,-120.775963,1093.00848484848
2021-11-19T21:30:00.000Z,30.569806,-120.779345,1172.1315625
2021-11-19T21:31:00.000Z,30.567901,-120.782734,1024.12606060606
2021-11-19T21:32:00.000Z,30.565983,-120.786192,1018.66424242424
2021-11-19T21:33:00.000Z,30.564096,-120.789598,652.531515151515
2021-11-19T21:34:00.000Z,30.562178,-120.793031,952.36
2021-11-19T21:35:00.000Z,30.560234,-120.796475,1084.7740625
2021-11-19T21:36:00.000Z,30.558339,-120.799883,785.284242424243
2021-11-19T21:37:00.000Z,30.556423,-120.803318,639.787272727273
2021-11-19T21:38:00.000Z,30.554492,-120.806771,732.155757575758
2021-11-19T21:39:00.000Z,30.552585,-120.810156,1034.90545454545
2021-11-19T21:40:00.000Z,30.550659,-120.813585,995.151818181819
2021-11-19T21:41:00.000Z,30.548734,-120.81707,1068.570625
2021-11-19T21:42:00.000Z,30.546827,-120.820494,952.676363636364
2021-11-19T21:43:00.000Z,30.544908,-120.823942,463.013939393939
2021-11-19T21:44:00.000Z,30.542971,-120.827422,818.954545454546
2021-11-19T21:45:00.000Z,30.541062,-120.830851,1157.61181818182
2021-11-19T21:46:00.000Z,30.539111,-120.83434,1086.7309375
2021-11-19T21:47:00.000Z,30.537187,-120.837771,755.419696969697
2021-11-19T21:48:00.000Z,30.535242,-120.841233,848.381212121212
2021-11-19T21:49:00.000Z,30.533293,-120.844719,904.238484848485
2021-11-19T21:50:00.000Z,30.531373,-120.848136,342.882121212121
2021-11-19T21:51:00.000Z,30.529453,-120.851572,481.364705882353
2021-11-19T21:52:00.000Z,30.527487,-120.855028,450.297272727273
2021-11-19T21:53:00.000Z,30.525564,-120.858434,752.319090909091
2021-11-19T21:54:00.000Z,30.523613,-120.861847,447.467272727273
2021-11-19T21:55:00.000Z,30.521645,-120.865281,522.797878787879
2021-11-19T21:56:00.000Z,30.519706,-120.868656,886.032424242424
2021-11-19T21:57:00.000Z,30.517749,-120.872058,461.115454545455
2021-11-19T21:58:00.000Z,30.51576,-120.875473,554.6203125
2021-11-19T21:59:00.000Z,30.513825,-120.878834,328.310303030303
2021-11-19T22:00:00.000Z,30.511862,-120.882254,502.564848484849
2021-11-19T22:01:00.000Z,30.509933,-120.885608,288.551212121212
2021-11-19T22:02:00.000Z,30.50797,-120.888971,326.037575757576
2021-11-19T22:03:00.000Z,30.506018,-120.892386,410.635
2021-11-19T22:04:00.000Z,30.504085,-120.895749,494.294411764706
2021-11-19T22:05:00.000Z,30.502136,-120.899151,560.323939393939
2021-11-19T22:06:00.000Z,30.500184,-120.902587,417.93625
2021-11-19T22:07:00.000Z,30.498273,-120.905952,568.99303030303
2021-11-19T22:08:00.000Z,30.496371,-120.909366,482.47303030303
2021-11-19T22:09:00.000Z,30.494423,-120.912797,795.370625
2021-11-19T22:10:00.000Z,30.492528,-120.91618,1005.23212121212
2021-11-19T22:11:00.000Z,30.49061,-120.919572,416.622424242424
2021-11-19T22:12:00.000Z,30.488675,-120.922992,595.16696969697
2021-11-19T22:13:00.000Z,30.486756,-120.926354,508.46484848484897
2021-11-19T22:14:00.000Z,30.484806,-120.929805,642.853636363636
2021-11-19T22:15:00.000Z,30.482915,-120.933188,416.7459375
2021-11-19T22:16:00.000Z,30.481024,-120.936575,319.637272727273
2021-11-19T22:17:00.000Z,30.479089,-120.940031,315.827575757576
2021-11-19T22:18:00.000Z,30.47719,-120.943435,337.066666666667
2021-11-19T22:19:00.000Z,30.47528,-120.946867,410.87696969697
2021-11-19T22:20:00.000Z,30.473347,-120.950313,403.19696969697
2021-11-19T22:21:00.000Z,30.471442,-120.953686,323.317272727273
2021-11-19T22:22:00.000Z,30.469496,-120.957058,315.28303030303
2021-11-19T22:23:00.000Z,30.467538,-120.960451,352.327575757576
2021-11-19T22:24:00.000Z,30.465602,-120.963762,375.494545454545
2021-11-19T22:25:00.000Z,30.463655,-120.967108,480.323939393939
2021-11-19T22:26:00.000Z,30.461692,-120.970477,423.8209375
2021-11-19T22:27:00.000Z,30.459775,-120.973793,288.226060606061
2021-11-19T22:28:00.000Z,30.457854,-120.977133,253.421212121212
2021-11-19T22:29:00.000Z,30.455919,-120.98051,262.1
2021-11-19T22:30:00.000Z,30.454016,-120.983836,261.928529411765
2021-11-19T22:31:00.000Z,30.452084,-120.987215,277.713939393939
2021-11-19T22:32:00.000Z,30.450191,-120.990545,265.793333333333
2021-11-19T22:33:00.000Z,30.448255,-120.993899,278.856363636364
2021-11-19T22:34:00.000Z,30.446306,-120.997278,278.863125
2021-11-19T22:35:00.000Z,30.444366,-121.000595,325.663939393939
2021-11-19T22:36:00.000Z,30.442397,-121.003927,340.457575757576
2021-11-19T22:37:00.000Z,30.440435,-121.007285,333.058787878788
2021-11-19T22:38:00.000Z,30.438484,-121.01059,314.135757575758
2021-11-19T22:39:00.000Z,30.436495,-121.013901,268.994848484849
2021-11-19T22:40:00.000Z,30.434533,-121.017252,263.023939393939
2021-11-19T22:41:00.000Z,30.432595,-121.020537,289.576666666667
2021-11-19T22:42:00.000Z,30.430646,-121.023866,313.458484848485
2021-11-19T22:43:00.000Z,30.428683,-121.027239,309.72303030303
2021-11-19T22:44:00.000Z,30.426755,-121.030562,286.28696969697
2021-11-19T22:45:00.000Z,30.424805,-121.033939,262.0015625
2021-11-19T22:46:00.000Z,30.4229,-121.037254,273.841515151515
2021-11-19T22:47:00.000Z,30.420968,-121.040605,282.840303030303
2021-11-19T22:48:00.000Z,30.419009,-121.043976,277.62303030303
2021-11-19T22:49:00.000Z,30.417098,-121.047296,276.46
2021-11-19T22:50:00.000Z,30.415188,-121.050629,277.150909090909
2021-11-19T22:51:00.000Z,30.413269,-121.053981,322.400625
2021-11-19T22:52:00.000Z,30.411388,-121.057279,275.07
2021-11-19T22:53:00.000Z,30.409493,-121.060593,274.127878787879
2021-11-19T22:54:00.000Z,30.40759,-121.063926,360.284375
2021-11-19T22:55:00.000Z,30.405724,-121.067203,321.846060606061
2021-11-19T22:56:00.000Z,30.403823,-121.070491,283.747352941177
2021-11-19T22:57:00.000Z,30.401925,-121.073798,195.878125
2021-11-19T22:58:00.000Z,30.400038,-121.077045,285.55303030303
2021-11-19T22:59:00.000Z,30.398105,-121.080376,400.731515151515
2021-11-19T23:00:00.000Z,30.396236,-121.083624,287.513939393939
2021-11-19T23:01:00.000Z,30.394364,-121.086878,275.785757575758
2021-11-19T23:02:00.000Z,30.392452,-121.090181,375.1534375
2021-11-19T23:03:00.000Z,30.390586,-121.093432,404.927272727273
2021-11-19T23:04:00.000Z,30.388701,-121.09669,363.455151515152
2021-11-19T23:05:00.000Z,30.386796,-121.099972,322.134545454546
2021-11-19T23:06:00.000Z,30.38493,-121.103207,491.126060606061
2021-11-19T23:07:00.000Z,30.383051,-121.106458,428.114545454545
2021-11-19T23:08:00.000Z,30.381177,-121.10973,301.638484848485
2021-11-19T23:09:00.000Z,30.379332,-121.11293,295.415882352941
2021-11-19T23:10:00.000Z,30.377443,-121.116133,298.073636363636
