,time,licor_par,cruise,pop,n_per_uL,c_per_uL,lat,lon,temp,salinity,par,diam_med,hour,round_lat,round_lon,scalar
224,2021-11-29 15:00:00+00:00,32.57577716666667,TN397_740,prochloro,202.082562,7.735348557,10.64850614,-140.0708538,26.84472719,33.76728211,73.42326316,0.03827816,15,10.5,-140.0,4.5772033
225,2021-11-29 16:00:00+00:00,227.163,TN397_740,prochloro,200.1129574,8.142862933,10.64850285,-140.0708161,26.86091705,33.76599147,454.429,0.040691333,16,10.5,-140.0,4.242222
226,2021-11-29 17:00:00+00:00,491.74150000000003,TN397_740,prochloro,207.2915154,9.103435668,10.64849708,-140.0708401,26.86708875,33.76544125,948.4912,0.043916104,17,10.5,-140.0,4.308445
227,2021-11-29 18:00:00+00:00,700.4676666666667,TN397_740,prochloro,212.9523598,10.46238198,10.65073792,-140.0548463,26.87633708,33.76185625,1265.0037,0.049130153,18,10.5,-140.0,4.4163284
228,2021-11-29 19:00:00+00:00,945.0487037037036,TN397_740,prochloro,221.9187719,12.33286699,10.67258042,-139.9863739,26.83866823,33.74852135,1798.94855,0.055573789,19,10.5,-140.0,4.067482
229,2021-11-29 20:00:00+00:00,1045.1961666666668,TN397_740,prochloro,213.4502167,13.36549659,10.64955958,-140.0701275,26.87113333,33.7623525,1838.0272,0.062616458,20,10.5,-140.0,4.048242
230,2021-11-29 21:00:00+00:00,1744.6775,TN397_740,prochloro,208.6856258,13.82991901,10.64830083,-140.0718038,26.94261721,33.75968881,2769.6492,0.066271546,21,10.5,-140.0,3.9977663
231,2021-11-29 22:00:00+00:00,1390.5501666666667,TN397_740,prochloro,209.9676373,14.72775245,10.6483,-140.0718013,27.00065131,33.75863135,2078.5276,0.070142964,22,10.5,-140.0,3.837123
232,2021-11-29 23:00:00+00:00,1127.3418333333332,TN397_740,prochloro,214.5011052,15.80843038,10.65070275,-140.0934357,27.03917517,33.76276475,1994.5652,0.073698596,23,10.5,-140.0,4.316434
233,2021-11-30 00:00:00+00:00,991.5854999999999,TN397_740,prochloro,218.7074658,17.61303216,10.6518325,-140.1145492,27.03991542,33.76673583,2167.07315,0.080532377,0,10.5,-140.0,4.363376
234,2021-11-30 01:00:00+00:00,551.73,TN397_740,prochloro,224.6091427,19.38525013,10.64449167,-140.1252621,27.0371825,33.76775875,1611.8067,0.086306594,1,10.5,-140.0,4.1766586
235,2021-11-30 02:00:00+00:00,90.76770833333333,TN397_740,prochloro,238.0690969,21.40373021,10.51233875,-140.0904596,27.06796958,33.75640083,311.66365,0.089905538,2,10.5,-140.0,4.308918
236,2021-11-30 03:00:00+00:00,0.4706155696666666,TN397_740,prochloro,223.7857861,20.57874882,10.32312135,-140.0361512,26.98617846,33.71944397,0.9654,0.091957354,3,10.5,-140.0,4.9376073
237,2021-11-30 04:00:00+00:00,-0.009983958333333333,TN397_740,prochloro,212.8127341,17.22113949,10.123835,-140.0020779,26.96038083,33.75781042,0.0176,0.080921565,4,10.0,-140.0,6.039076
238,2021-11-30 05:00:00+00:00,-0.010280616666666666,TN397_740,prochloro,216.0535734,15.43544518,9.92557875,-139.9994405,27.18752484,33.74407244,0.01565,0.071442675,5,10.0,-140.0,6.057235
239,2021-11-30 06:00:00+00:00,-0.010252438333333334,TN397_740,prochloro,209.1207196,14.29307359,9.718210833,-140.0010533,27.28967,33.68139917,0.0189,0.068348433,6,9.5,-140.0,6.366776
240,2021-11-30 07:00:00+00:00,-0.010228850000000001,TN397_740,prochloro,207.9625153,13.01520571,9.513689333,-140.0010666,27.36302375,33.5671745,0.0229,0.062584383,7,9.5,-140.0,6.125969
241,2021-11-30 08:00:00+00:00,-0.630609355,TN397_740,prochloro,222.2788893,11.32018814,9.303514167,-139.9980675,27.42288333,33.55200667,0.0213,0.05092786,8,9.5,-140.0,5.89517
242,2021-11-30 09:00:00+00:00,-0.3208239683333333,TN397_740,prochloro,220.3287377,9.667384812,9.097949936,-139.9987726,27.66470112,33.57943853,0.0212,0.043877094,9,9.0,-140.0,4.867868
243,2021-11-30 10:00:00+00:00,-0.011333533333333335,TN397_740,prochloro,219.5704385,9.639138849,8.89476375,-139.9965658,27.90867542,33.77237958,0.02315,0.043899985,10,9.0,-140.0,5.109257
244,2021-11-30 11:00:00+00:00,-0.011926566666666666,TN397_740,prochloro,209.3743899,8.930813711,8.695874417,-139.9980153,27.9983595,33.83015858,0.0218,0.042654757,11,8.5,-140.0,4.722531
245,2021-11-30 12:00:00+00:00,-0.008862438333333333,TN397_740,prochloro,201.5337587,8.243975315,8.493529583,-139.9964992,28.02913458,33.820855,0.0174,0.040906176,12,8.5,-140.0,5.349866
246,2021-11-30 13:00:00+00:00,0.11166941833333334,TN397_740,prochloro,194.796806,8.106789981,8.391319636,-139.9971045,28.12964335,34.11336127,0.017052632,0.041616647,13,8.5,-140.0,5.6472535
247,2021-11-30 14:00:00+00:00,0.10531363333333334,TN397_740,prochloro,187.8079688,7.203434949,8.388075833,-139.9963129,28.12961042,34.09003958,0.0339,0.038355321,14,8.5,-140.0,6.082746
248,2021-11-30 15:00:00+00:00,24.303312166666668,TN397_740,prochloro,155.5285229,5.539606915,8.388111275,-139.9959353,28.12066176,34.05529608,63.68941176,0.035617948,15,8.5,-140.0,6.2325716
249,2021-11-30 16:00:00+00:00,223.3983,TN397_740,prochloro,160.2907487,5.937565509,8.3881,-139.9963037,28.1406825,34.11755125,520.0531,0.037042472,16,8.5,-140.0,6.0443106
250,2021-11-30 17:00:00+00:00,608.3306666666666,TN397_740,prochloro,154.8424924,6.247527384,8.385547019,-139.992239,28.13142606,34.11124577,1237.27245,0.040347629,17,8.5,-140.0,5.656762
251,2021-11-30 18:00:00+00:00,695.2565,TN397_740,prochloro,164.515366,7.422138897,8.3713225,-139.9807746,28.17371375,34.13466583,1351.39355,0.045115171,18,8.5,-140.0,5.4662814
252,2021-11-30 19:00:00+00:00,1387.4351666666666,TN397_740,prochloro,180.5794578,8.139869126,8.232955417,-139.9848621,28.32434833,34.28950375,2321.72785,0.045076385,19,8.0,-140.0,5.852847
253,2021-11-30 20:00:00+00:00,1195.281,TN397_740,prochloro,184.1080687,8.069004661,8.022742083,-139.9960104,28.30106583,34.27420542,2021.6899,0.043827545,20,8.0,-140.0,5.9168253
254,2021-11-30 21:00:00+00:00,1386.3235,TN397_740,prochloro,182.5827021,8.29230262,7.834781699,-139.9993082,28.21930651,34.29330234,2181.01105,0.045416693,21,8.0,-140.0,5.6180186
255,2021-11-30 22:00:00+00:00,1256.0695,TN397_740,prochloro,169.1777079,8.272864625,7.670842172,-139.9996846,28.09687222,34.47009066,2390.189636,0.048900442,22,7.5,-140.0,5.1920786
256,2021-12-01 01:00:00+00:00,434.8316666666667,TN397_740,prochloro,182.2426738,13.15670291,6.939516667,-139.999275,27.61138333,34.73576667,498.003,0.072193316,1,7.0,-140.0,5.075674
257,2021-12-01 02:00:00+00:00,113.37852941176472,TN397_740,prochloro,176.1725457,13.23012989,6.830554167,-140.0007808,27.64599833,34.72686333,409.51845,0.075097569,2,7.0,-140.0,4.790323
258,2021-12-01 03:00:00+00:00,0.36811531066666664,TN397_740,prochloro,155.7700002,11.83212252,6.64115875,-140.0054104,27.686675,34.7070375,2.91355,0.07595893,3,6.5,-140.0,5.303086
259,2021-12-01 04:00:00+00:00,-0.16232648166666666,TN397_740,prochloro,145.9841991,9.973056771,6.431328301,-140.0074516,27.7012183,34.6972901,0.0205,0.068316002,4,6.5,-140.0,5.378494
260,2021-12-01 05:00:00+00:00,-0.00644387,TN397_740,prochloro,155.6185762,9.982979072,6.234990833,-140.0079875,27.68633125,34.6896725,0.01855,0.064150305,5,6.0,-140.0,5.856456
261,2021-12-01 06:00:00+00:00,-0.00754518,TN397_740,prochloro,160.1301069,9.928073362,6.01761984,-140.0028405,27.52884372,34.7097999,0.021,0.062000042,6,6.0,-140.0,5.861117
262,2021-12-01 07:00:00+00:00,-0.008639348333333333,TN397_740,prochloro,134.8347053,7.381006522,5.817613333,-139.9993983,26.83601,34.79445417,0.0181,0.054741148,7,6.0,-140.0,5.516176
263,2021-12-01 08:00:00+00:00,-0.009055315000000001,TN397_740,prochloro,143.2454953,6.856388253,5.608099833,-139.998645,26.90081108,34.79747583,0.0212,0.047864599,8,5.5,-140.0,5.7255135
264,2021-12-01 09:00:00+00:00,-0.009858113333333333,TN397_740,prochloro,134.4992295,5.98715364,5.413532917,-139.9986108,26.47709917,34.87662667,0.0218,0.044514408,9,5.5,-140.0,5.827951
265,2021-12-01 10:00:00+00:00,-0.010976149999999999,TN397_740,prochloro,126.6721689,5.740150231,5.225222051,-139.9989199,25.85547269,34.67718115,0.023,0.045315007,10,5.0,-140.0,6.138769
266,2021-12-01 11:00:00+00:00,-0.010781468333333332,TN397_740,prochloro,120.0730143,5.266502222,5.054529583,-139.9987108,25.84851125,34.63060042,0.01935,0.043860831,11,5.0,-140.0,6.4057813
267,2021-12-01 12:00:00+00:00,-0.008972578333333333,TN397_740,prochloro,95.70782496,4.211381372,4.870228947,-140.0001484,25.80095439,34.59914991,0.020526316,0.044002477,12,5.0,-140.0,6.70501
268,2021-12-01 13:00:00+00:00,0.061071,TN397_740,prochloro,89.80410314,3.843827122,4.752561667,-140.0006438,25.78715708,34.5783775,0.02055,0.042802355,13,5.0,-140.0,6.845633
269,2021-12-01 14:00:00+00:00,0.07550012766666667,TN397_740,prochloro,70.39709384,2.856650569,4.7506,-140.0005475,25.79681718,34.57781048,0.3493,0.040579098,14,5.0,-140.0,7.0621705
270,2021-12-01 15:00:00+00:00,50.09123833333333,TN397_740,prochloro,58.05276557,2.218528931,4.7506,-140.0003329,25.81026,34.5740675,134.9262,0.038215732,15,5.0,-140.0,7.2709417
271,2021-12-01 16:00:00+00:00,307.30316666666664,TN397_740,prochloro,70.97580708,3.348430867,4.750602083,-140.0,25.8240365,34.57341342,873.3021,0.047177074,16,5.0,-140.0,7.544892
272,2021-12-01 17:00:00+00:00,630.8319166666666,TN397_740,prochloro,70.41409154,3.625351794,4.758183077,-139.9995446,25.79513984,34.57451699,1605.10015,0.051486169,17,5.0,-140.0,7.821755
273,2021-12-01 18:00:00+00:00,882.9926666666667,TN397_740,prochloro,64.12732011,3.457386149,4.767425,-139.9915163,25.76606333,34.57233708,1728.45675,0.053914403,18,5.0,-140.0,7.784842
274,2021-12-01 19:00:00+00:00,1225.161,TN397_740,prochloro,52.2990322,3.088999303,4.768,-139.9906,25.81520333,34.57126125,2130.54875,0.059064177,19,5.0,-140.0,7.4373975
275,2021-12-01 20:00:00+00:00,1406.7475000000002,TN397_740,prochloro,43.68386243,2.689032636,4.768384167,-139.9885279,25.87367292,34.56912979,2237.1313,0.061556659,20,5.0,-140.0,7.1269507
276,2021-12-01 21:00:00+00:00,1352.7511666666664,TN397_740,prochloro,37.07878487,2.298696486,4.768499561,-139.988,25.89696974,34.56928596,1994.873211,0.061994925,21,5.0,-140.0,6.893944
277,2021-12-01 22:00:00+00:00,1535.1264999999999,TN397_740,prochloro,38.11383922,2.761859755,4.7685,-139.988,25.93222058,34.56825558,2338.49775,0.072463436,22,5.0,-140.0,7.6541934
278,2021-12-01 23:00:00+00:00,1244.0085,TN397_740,prochloro,35.7818512,2.71542388,4.7685,-139.988,25.96660977,34.56640909,2201.40285,0.075888301,23,5.0,-140.0,7.531308
279,2021-12-02 00:00:00+00:00,863.6796666666667,TN397_740,prochloro,39.55702407,3.124950741,4.769552292,-139.9888108,25.96244749,34.56566177,1667.0793,0.078998631,0,5.0,-140.0,7.6609564
280,2021-12-02 01:00:00+00:00,337.3691666666667,TN397_740,prochloro,41.46717416,3.488934254,4.822221667,-140.0329433,25.9278025,34.57532417,682.71265,0.084137256,1,5.0,-140.0,7.7022347
281,2021-12-02 02:00:00+00:00,138.99945,TN397_740,prochloro,41.20290483,3.541722622,4.777547917,-139.9950171,25.92738542,34.56644542,356.86245,0.085958081,2,5.0,-140.0,7.703818
282,2021-12-02 03:00:00+00:00,2.6306213666666665,TN397_740,prochloro,37.29447239,3.16412648,4.769200833,-139.9878246,25.92364638,34.56502795,4.93005,0.084841701,3,5.0,-140.0,7.3286314
283,2021-12-02 04:00:00+00:00,0.005912733333333334,TN397_740,prochloro,31.4543014,2.645946697,4.769200417,-139.9878121,25.91831483,34.564467,0.0134,0.084120345,4,5.0,-140.0,7.0870094
284,2021-12-02 05:00:00+00:00,0.028559493333333335,TN397_740,prochloro,29.94282928,2.365203176,4.769474327,-139.9875779,25.90409929,34.56615256,0.01635,0.078990638,5,5.0,-140.0,6.8917937
285,2021-12-02 06:00:00+00:00,0.08802451666666666,TN397_740,prochloro,27.26118454,1.972190138,4.7772475,-139.9786304,25.90302667,34.56739208,0.01665,0.072344257,6,5.0,-140.0,6.9073024
286,2021-12-02 07:00:00+00:00,-0.00557314705882353,TN397_740,prochloro,23.40894167,1.596811636,4.84181,-139.9823513,25.88836167,34.57428083,0.01795,0.068213747,7,5.0,-140.0,6.8831067
287,2021-12-02 08:00:00+00:00,,TN397_740,prochloro,19.1521018,1.243030457,4.800841316,-139.9295809,25.87948009,34.56864781,0.016052632,0.064903083,8,5.0,-140.0,6.7459702
288,2021-12-02 09:00:00+00:00,,TN397_740,prochloro,16.74062542,1.035776875,4.79636875,-139.9206075,25.89686708,34.56835625,0.0195,0.061872054,9,5.0,-140.0,6.4730353
289,2021-12-02 10:00:00+00:00,,TN397_740,prochloro,15.11186676,0.909752145,4.797040545,-139.9163638,25.88249731,34.57151625,0.02185,0.060201176,10,5.0,-140.0,6.772471
290,2021-12-02 11:00:00+00:00,,TN397_740,prochloro,14.43896638,0.865962414,4.781749167,-139.9110362,25.92482083,34.57007875,0.02475,0.059973989,11,5.0,-140.0,6.268518
291,2021-12-02 12:00:00+00:00,0.08880409756097561,TN397_740,prochloro,12.25793533,0.694979414,4.77436125,-139.9098597,25.92786392,34.57151892,0.01775,0.056696287,12,5.0,-140.0,6.335873
292,2021-12-02 13:00:00+00:00,0.08806905000000001,TN397_740,prochloro,13.73156335,0.793405238,4.774299167,-139.9098033,25.93808958,34.57309625,0.02205,0.057779673,13,5.0,-140.0,6.904252
293,2021-12-02 14:00:00+00:00,0.0717433665,TN397_740,prochloro,15.82685964,0.882566811,4.7743,-139.9098017,25.97504199,34.57523683,1.41545,0.055763862,14,5.0,-140.0,7.42399
294,2021-12-02 15:00:00+00:00,40.472096,TN397_740,prochloro,18.12428978,0.974815451,4.774300833,-139.9098,25.93379212,34.57819417,96.302,0.053785029,15,5.0,-140.0,7.840662
295,2021-12-02 16:00:00+00:00,221.81983333333335,TN397_740,prochloro,18.45425979,1.003968004,4.7743,-139.9098,25.94354208,34.57904708,632.79355,0.054403049,16,5.0,-140.0,8.025278
296,2021-12-02 17:00:00+00:00,628.6766666666666,TN397_740,prochloro,21.94677109,1.225178666,4.752685833,-139.9120063,25.9516125,34.57943542,1357.67335,0.055825008,17,5.0,-140.0,8.236204
297,2021-12-02 18:00:00+00:00,1093.219,TN397_740,prochloro,23.59962274,1.355070697,4.595311667,-139.9394883,25.96950542,34.56093333,2007.58485,0.057419168,18,4.5,-140.0,8.27425
298,2021-12-02 19:00:00+00:00,1523.4365,TN397_740,prochloro,23.86827628,1.425925589,4.409559808,-139.9791421,26.04353734,34.54383394,2342.08915,0.059741456,19,4.5,-140.0,8.202533
299,2021-12-02 20:00:00+00:00,1668.4945,TN397_740,prochloro,23.45598167,1.424075207,4.228001579,-139.9998856,26.09297667,34.51940912,2326.974474,0.060712667,20,4.0,-140.0,8.394481
300,2021-12-02 21:00:00+00:00,1694.9850000000001,TN397_740,prochloro,25.33931502,1.562117167,4.041925417,-140.0012875,26.07452,34.49385417,2385.5925,0.061647963,21,4.0,-140.0,8.283397
301,2021-12-02 22:00:00+00:00,1671.49,TN397_740,prochloro,27.45371131,1.722516879,3.8576375,-140.00072,26.05448333,34.4750825,2396.86825,0.062742587,22,4.0,-140.0,8.526593
302,2021-12-02 23:00:00+00:00,1467.0183333333334,TN397_740,prochloro,30.37509512,1.96511696,3.667746944,-140.0025822,26.10168875,34.46891625,2342.76905,0.064695006,23,3.5,-140.0,8.747214
303,2021-12-03 00:00:00+00:00,1096.2875,TN397_740,prochloro,30.02211222,2.023685222,3.483763333,-139.9996467,26.21035208,34.47721292,2155.4861,0.067406491,0,3.5,-140.0,8.779222
304,2021-12-03 01:00:00+00:00,559.2800000000001,TN397_740,prochloro,37.57750606,2.725993423,3.297215417,-140.0026008,26.35683917,34.48377333,1442.8744,0.072543224,1,3.5,-140.0,8.568646
305,2021-12-03 02:00:00+00:00,143.1102,TN397_740,prochloro,55.26999234,4.373591419,3.1095575,-140.0046237,26.41514792,34.48193083,694.8569,0.079131392,2,3.0,-140.0,8.697433
306,2021-12-03 03:00:00+00:00,5.424235419607843,TN397_740,prochloro,70.62775171,5.598701058,2.918673974,-140.0069913,26.37050728,34.49563349,12.62365,0.079270555,3,3.0,-140.0,8.610822
307,2021-12-03 04:00:00+00:00,-0.010234241666666668,TN397_740,prochloro,75.89359148,5.977098301,2.732274583,-140.0085242,26.38979542,34.57734667,0.0162,0.078756298,4,2.5,-140.0,8.936093
308,2021-12-03 05:00:00+00:00,-0.00997878,TN397_740,prochloro,64.57412383,4.776112213,2.522698248,-140.0034396,26.51407081,34.67605432,0.018666667,0.073963252,5,2.5,-140.0,9.074014
309,2021-12-03 06:00:00+00:00,-0.009473055000000001,TN397_740,prochloro,78.83599467,5.399043027,2.35960875,-140.0004646,26.5109888,34.6974344,0.0202,0.068484492,6,2.5,-140.0,8.947043
310,2021-12-03 07:00:00+00:00,-0.009075193333333334,TN397_740,prochloro,83.70704708,5.096747838,2.171918333,-140.0000333,26.54797958,34.716775,0.0177,0.060887918,7,2.0,-140.0,9.220869
311,2021-12-03 08:00:00+00:00,-0.008812653333333333,TN397_740,prochloro,87.16088765,4.903417932,1.986677756,-139.9999932,26.44398753,34.72008462,0.0171,0.05625709,8,2.0,-140.0,9.258687
312,2021-12-03 09:00:00+00:00,-0.008785705,TN397_740,prochloro,88.96458637,4.665170597,1.800942982,-139.9991219,26.38053246,34.7279307,0.018421053,0.052438513,9,2.0,-140.0,9.225973
313,2021-12-03 10:00:00+00:00,-0.009023133333333332,TN397_740,prochloro,88.64728099,4.351796544,1.62065875,-140.0000847,26.37713975,34.73534075,0.01965,0.049091145,10,1.5,-140.0,9.413089
314,2021-12-03 11:00:00+00:00,-0.00877062,TN397_740,prochloro,91.64741977,4.24456726,1.432729167,-139.9984321,26.28007625,34.72381375,0.0186,0.046314094,11,1.5,-140.0,9.489785
315,2021-12-03 12:00:00+00:00,-0.008344365,TN397_740,prochloro,92.85007736,4.265345341,1.250852308,-139.9999981,26.19074224,34.73092663,0.02055,0.045937984,12,1.5,-140.0,9.547056
316,2021-12-03 13:00:00+00:00,0.07996400499999999,TN397_740,prochloro,87.35562728,3.990477356,1.127079167,-140.0041157,26.2188158,34.76546795,0.0204,0.045680828,13,1.0,-140.0,9.574752
317,2021-12-03 14:00:00+00:00,0.162655895,TN397_740,prochloro,51.9808495,2.118995356,1.12478625,-140.0048033,26.24989917,34.77060925,0.58095,0.040764924,14,1.0,-140.0,10.0547
318,2021-12-03 15:00:00+00:00,54.174771666666665,TN397_740,prochloro,79.06460531,3.581904056,1.124777917,-140.0048058,26.27552958,34.77318292,369.7404,0.045303509,15,1.0,-140.0,10.221628
319,2021-12-03 16:00:00+00:00,271.8693333333333,TN397_740,prochloro,74.49166628,3.52650147,1.12474875,-140.0048163,26.28301833,34.77714458,1316.0974,0.047340886,16,1.0,-140.0,9.897878
320,2021-12-03 17:00:00+00:00,570.6581666666666,TN397_740,prochloro,82.76586002,4.01815859,1.126191763,-140.0071684,26.29032949,34.78314853,1289.52615,0.048548503,17,1.0,-140.0,9.723873
321,2021-12-03 18:00:00+00:00,1085.7988333333333,TN397_740,prochloro,81.50306633,4.142040273,1.120320417,-140.0175432,26.28584367,34.78325975,2073.70835,0.050820668,18,1.0,-140.0,9.812584
322,2021-12-03 19:00:00+00:00,1505.8258333333333,TN397_740,prochloro,90.68897107,5.133379059,0.988703509,-140.0041075,25.95985702,34.7693,2344.905737,0.056604226,19,1.0,-140.0,9.842906
323,2021-12-03 20:00:00+00:00,1709.8616666666667,TN397_740,prochloro,105.3729666,6.662590742,0.80106,-139.9994987,25.52803,34.74526833,2540.2281,0.063228653,20,1.0,-140.0,9.628881
324,2021-12-03 21:00:00+00:00,1453.8983333333333,TN397_740,prochloro,103.2679527,7.325628149,0.623014968,-139.9997717,25.2928408,34.73183279,2419.6539,0.070938059,21,0.5,-140.0,8.784158
325,2021-12-03 22:00:00+00:00,1555.1133333333335,TN397_740,prochloro,76.50847975,5.867284512,0.43122875,-139.9989188,25.36262083,34.74580458,2389.83845,0.076688029,22,0.5,-140.0,9.194839
326,2021-12-03 23:00:00+00:00,1465.7681666666665,TN397_740,prochloro,70.37801341,5.624146658,0.253003458,-140.0000498,25.31486625,34.74346813,2443.87735,0.079913405,23,0.5,-140.0,9.067843
327,2021-12-04 00:00:00+00:00,1084.4445,TN397_740,prochloro,66.94134479,5.728971064,0.070111667,-140.0003088,25.15147833,34.70650917,2066.9168,0.085581954,0,0.0,-140.0,8.666046
328,2021-12-04 01:00:00+00:00,478.75483333333335,TN397_740,prochloro,60.57698509,5.543215475,-0.000111,-139.9990592,25.11369,34.71870667,993.23475,0.091506955,1,-0.0,-140.0,8.238279
329,2021-12-04 02:00:00+00:00,102.31641666666665,TN397_740,prochloro,51.05834496,4.976945313,0.0,-139.9987,25.10823189,34.73045705,188.81455,0.097475649,2,0.0,-140.0,8.739463
330,2021-12-04 03:00:00+00:00,6.062290304081633,TN397_740,prochloro,45.56382539,4.775422624,0.0,-139.9987,25.01164208,34.73758667,9.08265,0.104807324,3,0.0,-140.0,8.668089
331,2021-12-04 04:00:00+00:00,-0.008396811666666667,TN397_740,prochloro,42.70867147,4.509295219,0.0,-139.9986983,24.93409792,34.74241292,0.0212,0.105582662,4,0.0,-140.0,8.4853115
332,2021-12-04 05:00:00+00:00,0.04170653166666667,TN397_740,prochloro,54.56760327,5.451345156,-0.001370238,-139.9966869,24.87985426,34.74736323,0.021571429,0.099900762,5,-0.0,-140.0,8.556754
333,2021-12-04 06:00:00+00:00,0.10540833333333334,TN397_740,prochloro,81.21683853,7.403466438,0.003615962,-139.9912312,24.86323683,34.75141497,0.023,0.091156792,6,0.0,-140.0,8.71075
334,2021-12-04 07:00:00+00:00,-0.3585515,TN397_740,prochloro,86.30986925,7.00399588,0.0175125,-139.9870529,24.82036125,34.74900875,0.0204,0.081149421,7,0.0,-140.0,8.833901
335,2021-12-04 08:00:00+00:00,-0.302499085,TN397_740,prochloro,93.8988402,6.85761368,0.08593875,-139.9828213,24.82158083,34.74047625,0.01815,0.073031932,8,0.0,-140.0,8.91553
336,2021-12-04 09:00:00+00:00,-0.7002429066666667,TN397_740,prochloro,88.91799412,5.981622102,0.087286667,-139.9248983,24.79941808,34.75728298,0.02135,0.067271222,9,0.0,-140.0,8.741604
337,2021-12-04 10:00:00+00:00,-0.6633655616666666,TN397_740,prochloro,82.75837616,5.250579929,0.070771538,-139.9036996,24.74756215,34.7667009,0.02225,0.063444695,10,0.0,-140.0,8.580556
338,2021-12-04 11:00:00+00:00,-0.0542095,TN397_740,prochloro,77.07886178,4.566847687,0.07894625,-139.9049129,24.72182792,34.76905125,0.02535,0.059249029,11,0.0,-140.0,8.445439
339,2021-12-04 12:00:00+00:00,0.032516750000000004,TN397_740,prochloro,61.51506514,3.118834854,0.10334375,-139.9090408,24.743285,34.76858792,0.0277,0.050700342,12,0.0,-140.0,8.512397
340,2021-12-04 13:00:00+00:00,-0.008693368333333333,TN397_740,prochloro,57.45233989,2.86340127,0.128827724,-139.9153293,24.73266708,34.76483285,0.02725,0.049839594,13,0.0,-140.0,8.572765
341,2021-12-04 14:00:00+00:00,0.236656511,TN397_740,prochloro,53.50957633,2.620326763,0.143765544,-139.910846,24.74176742,34.77128656,1.139578947,0.048969305,14,0.0,-140.0,8.679302
342,2021-12-04 15:00:00+00:00,69.41061333333333,TN397_740,prochloro,70.21520964,4.262636061,0.162146667,-139.9160812,24.73734042,34.77157708,330.88275,0.060708158,15,0.0,-140.0,8.945835
343,2021-12-04 16:00:00+00:00,410.86966666666666,TN397_740,prochloro,73.1015779,4.699531323,0.181795417,-139.9227821,24.71811083,34.76687667,1309.8643,0.064287686,16,0.0,-140.0,9.183304
344,2021-12-04 17:00:00+00:00,780.9205000000001,TN397_740,prochloro,76.66438969,5.104222589,0.199280256,-139.9294611,24.77365885,34.77193596,1879.1385,0.066578794,17,0.0,-140.0,9.168052
345,2021-12-04 18:00:00+00:00,1315.3566666666666,TN397_740,prochloro,76.64044114,5.376922608,0.2154785,-139.9301497,24.81961342,34.7753445,2294.9674,0.070157772,18,0.0,-140.0,8.863154
346,2021-12-04 19:00:00+00:00,1496.9466666666667,TN397_740,prochloro,78.01147723,5.670546914,0.22079,-139.9280529,24.84538708,34.77598292,2336.74335,0.072688624,19,0.0,-140.0,8.390404
347,2021-12-04 20:00:00+00:00,1577.4486666666667,TN397_740,prochloro,76.27046258,5.884837281,0.228607083,-139.9207529,24.85795208,34.78001792,2174.92485,0.077157488,20,0.0,-140.0,8.4297285
348,2021-12-04 21:00:00+00:00,1575.672,TN397_740,prochloro,61.30064929,5.191419125,0.241968269,-139.912926,24.90682234,34.78725115,2197.88125,0.084687833,21,0.0,-140.0,8.594398
349,2021-12-04 22:00:00+00:00,1801.9466666666667,TN397_740,prochloro,57.61648071,4.938843947,0.256715833,-139.9046607,24.96343383,34.78899292,2426.0527,0.085719292,22,0.5,-140.0,7.9014034
350,2021-12-04 23:00:00+00:00,1449.1453333333334,TN397_740,prochloro,50.7042225,4.518037687,0.263209649,-139.8921794,25.02865088,34.80008904,2207.696,0.089105748,23,0.5,-140.0,7.8224416
351,2021-12-05 00:00:00+00:00,929.0436666666667,TN397_740,prochloro,52.58635298,4.957722697,0.264288333,-139.878246,25.03953301,34.80594564,1738.27565,0.094277743,0,0.5,-140.0,7.8458166
352,2021-12-05 01:00:00+00:00,655.9598333333332,TN397_740,prochloro,50.67483617,4.968764067,0.267702917,-139.865635,25.021785,34.81032583,1604.31545,0.098051902,1,0.5,-140.0,7.4961166
353,2021-12-05 02:00:00+00:00,242.98801666666665,TN397_740,prochloro,46.39222372,5.014109104,0.280930829,-139.8692921,25.00923216,34.81327429,724.7593,0.10808081,2,0.5,-140.0,7.327557
354,2021-12-05 03:00:00+00:00,5.657017383333334,TN397_740,prochloro,41.94047441,4.680438405,0.2938375,-139.8673096,24.97847208,34.81541708,12.23645,0.111597174,3,0.5,-140.0,7.457034
355,2021-12-05 04:00:00+00:00,0.042930543333333335,TN397_740,prochloro,32.28515598,3.626764871,0.311686667,-139.8462612,24.9092025,34.81556292,0.02305,0.112335368,4,0.5,-140.0,7.5438423
356,2021-12-05 05:00:00+00:00,-0.009349728333333333,TN397_740,prochloro,23.89981946,2.575756317,0.3554,-139.7486108,24.86484375,34.81769875,0.0241,0.107773045,5,0.5,-139.5,7.354187
357,2021-12-05 06:00:00+00:00,-0.009149981666666666,TN397_740,prochloro,14.9790578,1.576635599,0.358650865,-139.6275215,24.81479833,34.83314647,0.02555,0.105255993,6,0.5,-139.5,7.2329144
358,2021-12-05 07:00:00+00:00,-0.009129471666666666,TN397_740,prochloro,7.193612501,0.762897121,0.36668025,-139.6197663,24.772214,34.83742675,0.0233,0.106052018,7,0.5,-139.5,7.2558675
359,2021-12-05 08:00:00+00:00,-0.008980533333333334,TN397_740,prochloro,2.955697362,0.327613084,0.359796827,-139.7700192,24.72276003,34.8298567,0.0256,0.110841214,8,0.5,-140.0,7.195395
