time,lat,lon,depth,temp,cond,sal,dens,flu,par_z,par_surface,light_level,kpar,ed412,ed442,ed488,ed490,ed510,ed530,ed550,ed554,ed560,ed620,ed664,ed666,ed670,ed678,ed682,ed708,ed748,ed754,ed760,ed764,ed778,lu412,lu442,lu488,lu490,lu510,lu530,lu550,lu554,lu560,lu620,lu664,lu666,lu670,lu678,lu682,lu708,lu748,lu754,lu760,lu764,lu778,es412,es442,es488,es490,es510,es530,es550,es554,es560,es620,es664,es666,es670,es678,es682,es708,es748,es754,es760,es764,es778
2022-08-06T22:07:56.000Z,23.41,-154.621,124,22.27,50.76,35.36,1024.96,0.103,2.16,1775.66,0.12,0.04,0.09,0.29,0.89,0.88,0.27,0.09,0.03,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0.007,0.007,0.002,0.001,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,103.04,120.88,137.39,137.7,138.37,139.47,140.06,139.84,137.83,131.4,125.7,125.46,124.62,124.48,120.24,112.92,109.49,101.49,77.31,77.92,102.47
2022-08-06T22:07:58.000Z,23.41,-154.621,125,22.23,50.71,35.36,1024.97,0.108,2.08,1779.77,0.12,0.03,0.09,0.29,0.87,0.85,0.26,0.08,0.03,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0.007,0.007,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,103.51,121.21,137.42,137.81,138.59,139.95,140.55,140.12,137.97,132.42,125.3,125.31,125.48,124.61,119.94,113.86,109.57,100.98,78.53,78.57,103.95
2022-08-06T22:07:59.000Z,23.41,-154.621,126,22.22,50.69,35.36,1024.98,0.098,2.02,1783.66,0.11,0.02,0.09,0.28,0.84,0.83,0.25,0.08,0.03,0.02,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0,0.001,0.003,0.007,0.007,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,104.01,121.51,137.65,137.92,138.87,140.21,141.02,140.61,138.17,132.55,125.99,125.71,125.4,125.05,120.56,113.83,109.84,101.59,78.07,78.52,103.53
2022-08-06T22:08:01.000Z,23.41,-154.621,127,22.16,50.63,35.36,1025,0.099,1.99,1788.26,0.11,0.03,0.09,0.27,0.83,0.82,0.24,0.07,0.03,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0.007,0.007,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,103.79,122.24,137.79,138.44,139.58,141.03,141.47,140.58,138.54,133.26,125.83,126.23,126.81,124.68,120.41,114.7,109.42,101.98,79.27,78.35,104.41
2022-08-06T22:08:03.000Z,23.41,-154.621,128,22.11,50.58,35.36,1025.01,0.102,1.94,1793.77,0.11,0.07,0.08,0.27,0.81,0.8,0.23,0.07,0.03,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.007,0.006,0.002,0,0,0,0,0,0.001,0,0,0,0.001,0.001,0,0.001,0.001,0.001,0,103.76,122.27,138.42,138.95,140.02,141.08,141.62,141.13,139.19,133.33,126.55,126.9,126.97,125.15,121.04,114.74,109.93,102.47,79.13,78.4,104.46
2022-08-06T22:08:05.000Z,23.41,-154.621,129,22.1,50.56,35.35,1025.02,0.097,1.81,1794.9,0.1,0.05,0.07,0.25,0.76,0.75,0.21,0.07,0.02,0.02,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0,0.001,0.002,0.007,0.007,0.001,0.001,0,0.001,0,0,0.001,0,0,0,0.001,0.001,0,0.001,0.001,0.001,0,104.52,122.5,138.32,138.8,139.82,141.23,142,141.35,139.04,133.39,126.71,126.79,126.78,125.47,121.28,114.68,110.19,102.7,78.85,78.41,104.32
2022-08-06T22:08:07.000Z,23.41,-154.621,130,22.08,50.54,35.35,1025.03,0.097,1.72,1794.6,0.1,0.03,0.07,0.24,0.73,0.72,0.2,0.06,0.02,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.007,0.007,0.001,0.001,0,0.001,0,0,0.001,0,0,0,0,0.001,0,0.001,0.001,0,0,104.3,122.01,138.65,138.89,139.6,140.89,141.67,141.49,139.15,132.95,127.15,126.94,126.12,125.87,121.64,114.16,110.54,102.78,78.2,78.58,103.85
2022-08-06T22:08:09.000Z,23.41,-154.621,131,22.04,50.5,35.35,1025.04,0.099,1.68,1797.06,0.09,0.03,0.07,0.23,0.71,0.7,0.2,0.06,0.02,0.01,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0.001,0.002,0.006,0.006,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.5,122.24,139.04,139.62,140.39,141.23,141.7,141.2,139.7,133.15,127.14,127.51,127.22,125.25,121.69,114.58,110.01,103.23,79.09,78.36,104.54
2022-08-06T22:08:11.000Z,23.41,-154.621,132,22.02,50.49,35.35,1025.05,0.108,1.63,1796.47,0.09,0.03,0.07,0.22,0.69,0.68,0.19,0.06,0.02,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.006,0.006,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.38,122.58,138.76,139.61,140.66,141.53,141.69,140.92,139.76,133.33,127,127.95,127.83,124.67,121.71,114.65,109.23,103.74,79.29,77.43,104.54
2022-08-06T22:08:13.000Z,23.41,-154.621,133,22.02,50.49,35.36,1025.06,0.093,1.58,1794.87,0.09,0.01,0.07,0.22,0.66,0.66,0.19,0.05,0.02,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.006,0.006,0.001,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0,0,103.29,122.95,138.05,138.98,140.55,141.79,141.99,140.79,139.3,133.92,126.28,127.12,127.66,124.72,120.98,115.15,109.6,102.87,79.76,78.19,105.11
2022-08-06T22:08:15.000Z,23.41,-154.621,134,22,50.46,35.35,1025.07,0.107,1.55,1788,0.09,0.01,0.06,0.21,0.65,0.65,0.18,0.05,0.02,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.006,0.005,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,103.66,121.72,138.03,138.42,139.38,140.53,141.18,140.66,138.87,132.71,126.51,126.94,126.54,124.66,121.09,114.16,109.32,102.91,78.73,77.6,104.01
2022-08-06T22:08:16.000Z,23.41,-154.621,135,21.98,50.44,35.35,1025.08,0.098,1.52,1780.81,0.09,0.08,0.06,0.21,0.64,0.63,0.18,0.05,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.005,0.005,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.001,0,102.98,121.92,136.99,137.84,139.29,140.51,140.92,139.84,138.08,132.83,125.26,125.87,126.49,124.04,120.1,114.17,109.03,101.86,78.95,77.79,104.1
2022-08-06T22:08:18.000Z,23.41,-154.621,136,21.96,50.41,35.35,1025.09,0.103,1.42,1794.76,0.08,0.07,0.06,0.2,0.61,0.6,0.16,0.05,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.005,0.005,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.001,0,104.17,122.18,138.33,138.78,139.84,141.11,141.82,141.32,139.18,133.47,126.75,126.84,126.87,125.62,121.38,114.8,110.26,102.77,79.02,78.45,104.68
2022-08-06T22:08:20.000Z,23.41,-154.621,137,21.93,50.39,35.35,1025.1,0.091,1.32,1783.67,0.07,0.08,0.05,0.18,0.57,0.56,0.15,0.04,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.005,0.005,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0.001,0,0,103.51,121.16,137.55,137.95,138.81,140.12,140.83,140.46,138.28,132.62,125.89,125.9,125.94,125.11,120.49,114.25,110.15,101.75,78.92,78.75,104.32
2022-08-06T22:08:22.000Z,23.41,-154.621,138,21.91,50.37,35.35,1025.11,0.096,1.24,1813.1,0.07,0.04,0.05,0.17,0.54,0.53,0.14,0.04,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.005,0.005,0.001,0,0,0,0,0.001,0,0.001,0,0,0,0,0,0,0,0.001,0,105.21,122.95,139.62,139.91,140.83,142.25,143.32,143.03,140.39,134.89,128.4,127.93,127.58,127.78,122.84,116.08,112.77,103.68,79.84,80.78,105.87
2022-08-06T22:08:24.000Z,23.41,-154.621,139,21.88,50.34,35.35,1025.12,0.094,1.17,1782.86,0.07,0.01,0.05,0.16,0.51,0.5,0.13,0.04,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.004,0.004,0.001,0,0,0,0,0.001,0.001,0.001,0,0,0,0,0,0.001,0,0.001,0,103.21,121.24,137.79,138.16,138.92,139.98,140.57,140.45,138.46,131.83,126.59,126.46,125.42,125,121.15,113.29,109.96,102.56,77.36,78,102.84
2022-08-06T22:08:26.000Z,23.41,-154.621,140,21.87,50.33,35.35,1025.13,0.092,1.12,1709.3,0.06,0.07,0.04,0.15,0.48,0.47,0.12,0.04,0.01,0.01,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0.001,0.002,0.004,0.004,0.001,0,0,0,0,0.001,0.001,0,0,0,0,0,0,0.001,0,0,0,99.86,116.97,131.78,132.3,133.28,134.57,135.16,134.56,132.43,127.06,120.13,120.57,120.99,119,115.09,109.19,104.31,97.35,75.38,74.44,99.51
2022-08-06T22:08:28.000Z,23.41,-154.621,141,21.85,50.32,35.35,1025.14,0.092,1.08,1769.7,0.06,-0.05,0.04,0.14,0.46,0.46,0.12,0.04,0.01,0.01,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0.001,0.001,0.004,0.004,0.001,0.001,0,0,0,0.001,0,0,0,0,0,0,0,0.001,0,0.001,0,102.65,120.4,136.82,137.21,137.88,138.95,139.6,139.33,137.42,131.22,125.21,125.08,124.54,123.82,119.75,112.79,108.68,101.17,77.33,77.45,102.67
2022-08-06T22:08:30.000Z,23.41,-154.621,142,21.84,50.3,35.35,1025.15,0.091,1.05,1643.18,0.06,0.16,0.04,0.14,0.45,0.44,0.11,0.03,0.01,0.01,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.001,0.004,0.004,0,0.001,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,95.74,113.14,126.94,127.66,128.71,129.72,129.91,129.03,127.32,122.01,115.23,115.64,115.9,114.18,110.36,104.77,100.08,93.26,72.25,71.51,95.41
2022-08-06T22:08:32.000Z,23.41,-154.621,143,21.84,50.3,35.35,1025.15,0.08,0.96,1767.95,0.05,-0.06,0.04,0.13,0.41,0.41,0.1,0.03,0.01,0.01,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0.004,0,0.001,0,0,0,0.001,0,0,0,0,0,0,0,0.001,0,0,0.001,101.75,120.1,136.49,137.02,138,139.04,139.46,139.04,137.42,131.25,125.11,125.57,125.38,123.4,119.74,113.03,108.29,101.33,78.12,77.11,103.06
2022-08-06T22:08:33.000Z,23.41,-154.621,144,21.83,50.29,35.35,1025.16,0.09,0.85,1469.11,0.05,-0.45,0.03,0.12,0.37,0.36,0.09,0.02,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0.004,0,0.001,0,0,0,0.001,0,0,0,0,0,0,0,0.001,0,0,0.001,87.85,103.05,114.79,115.38,115.83,116.37,116.05,115.31,114,107.76,101.82,102.24,102.35,100.26,97.36,91.57,87.08,82.04,62.77,61.75,82.81
2022-08-06T22:08:35.000Z,23.41,-154.621,145,21.83,50.29,35.36,1025.17,0.088,0.8,875.78,0.05,-0.14,0.03,0.11,0.35,0.34,0.08,0.02,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0.004,0,0.001,0,0,0,0.001,0,0,0,0,0,0,0,0.001,0,0,0.001,58.14,65.56,70.99,71.12,70.22,69.54,68.83,68.55,67.53,61.96,58.14,58.06,57.61,57.06,55.16,51.05,48.84,45.3,34.26,34.43,45.23
2022-08-06T22:08:37.000Z,23.41,-154.621,146,21.82,50.28,35.35,1025.17,0.09,0.75,714.97,0.04,0.09,0.02,0.1,0.33,0.32,0.08,0.02,0.01,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0.001,0.003,0.003,0,0.001,0,0,0,0.001,0,0,0,0,0,0,0,0.001,0,0,0,50.78,55.36,58.01,57.86,57.16,57.11,56.6,56.13,54.13,50.64,45.6,45.37,45.93,45.95,43.13,41.42,39.25,34.66,28.17,28.24,36.98
2022-08-06T22:08:39.000Z,23.41,-154.621,147,21.79,50.25,35.35,1025.18,0.096,0.7,730.53,0.04,0.36,0.02,0.09,0.31,0.3,0.07,0.02,0.01,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0.001,0.003,0.003,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,50.91,56.5,59.13,59.16,58.7,58.35,57.69,57.09,55.52,51.98,46.92,46.89,47.59,46.69,44.39,42.61,39.69,36.06,28.91,28.41,37.91
2022-08-06T22:08:41.000Z,23.41,-154.621,148,21.77,50.22,35.35,1025.19,0.09,0.67,1004.27,0.04,0.5,0.03,0.09,0.29,0.29,0.07,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0.003,0,0.001,0,0,0,0,0.001,0,0.001,0,0,0,0,0.001,0,0.001,0,64.72,73.53,80.78,80.81,79.99,79.42,78.93,78.84,77.63,71.79,67.51,67.42,66.91,66.38,64.06,59.56,56.96,52.9,40.34,40.39,53.31
2022-08-06T22:08:43.000Z,23.41,-154.621,149,21.75,50.21,35.35,1025.2,0.082,0.65,1602.34,0.04,0.2,0.03,0.09,0.28,0.28,0.07,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.001,0,93.83,110.51,124.66,125.29,125.8,126.26,126.44,125.86,124.55,118.48,112.09,112.53,112.7,110.34,107.06,101.34,96.57,90.46,70,68.71,92.06
2022-08-06T22:08:45.000Z,23.41,-154.621,150,21.74,50.2,35.35,1025.21,0.079,0.63,1877.53,0.04,0.01,0.02,0.09,0.27,0.27,0.07,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0.003,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.001,0,106.87,127.04,144.18,145.07,146.57,147.76,148.11,147.35,145.96,140.06,133.37,134.06,134.38,131.32,127.8,120.97,115.51,109.03,84.07,81.98,110.68
2022-08-06T22:08:47.000Z,23.41,-154.621,151,21.73,50.19,35.35,1025.22,0.083,0.61,1847.55,0.03,-0.05,0.02,0.08,0.27,0.26,0.06,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0.002,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.001,0,106.34,125.3,142.21,142.76,143.86,145.31,145.84,145.28,143.45,137.29,131.21,131.71,131.27,129.24,125.63,118.28,113.52,107,81.64,80.34,107.93
2022-08-06T22:08:48.000Z,23.41,-154.621,152,21.72,50.17,35.35,1025.22,0.085,0.64,1838.41,0.04,  ,0.02,0.08,0.28,0.28,0.07,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.001,0,105.69,125.18,141.57,142.38,143.56,144.91,145.31,144.37,142.65,137.04,129.88,130.38,130.57,128.35,124.4,117.9,112.87,105.64,81.45,80.21,107.37
2022-08-06T22:13:39.000Z,23.41,-154.621,8,25.88,54.35,35.26,1023.3,0.043,847.8,1781.8,47.05,0.12,79.38,101.23,120.29,120.58,110.15,103.8,95.42,92.98,89.4,16.94,6.06,5.74,5.65,4.6,4.07,0.21,0,0,0,0,0,0.74,0.835,0.904,0.891,0.583,0.425,0.298,0.273,0.244,0.01,0.005,0,0,0.006,0.004,0.003,0,0.007,0,0.003,0,102.3,121.83,137.97,138.9,139.75,140.46,140.27,139.62,138.86,131.74,126.15,127.06,126.7,123.28,120.86,113.3,108.01,103.12,78.26,76.19,103.12
2022-08-06T22:13:42.000Z,23.41,-154.621,9,25.88,54.34,35.26,1023.31,0.054,755.3,1783.09,41.92,0.11,72.14,92.53,110.79,110.95,100.26,93.67,85.1,82.79,79.22,12.5,4.13,3.93,3.67,3.07,2.72,0.35,0.1,0,0,0,0,0.677,0.767,0.846,0.834,0.539,0.39,0.271,0.25,0.223,0.013,0.006,0,0,0.005,0.007,0.003,0,0.006,0,0,0,103.53,121.36,137.99,138.37,138.99,140.12,140.63,140.46,138.43,132.23,126.05,125.98,125.47,124.77,120.48,113.53,109.64,101.67,78.14,78.26,103.41
2022-08-06T22:13:44.000Z,23.41,-154.621,10,25.87,54.34,35.26,1023.32,0.063,678.62,1781.13,37.66,-0.07,66.12,85.57,103.23,103.31,92.14,85.18,76.43,73.99,70.58,8.94,2.39,2.24,2.23,1.82,1.68,0.26,0,0,0,0,0,0.642,0.741,0.826,0.814,0.522,0.378,0.259,0.24,0.212,0,0.008,0,0.008,0.003,0.005,0.005,0,0.002,0,0,0,104.36,121.35,137.32,137.44,138.33,139.82,140.91,140.67,137.84,132.3,125.74,125.35,124.89,125.12,120.22,113.6,110.06,101.29,77.84,78.66,103.36
2022-08-06T22:13:47.000Z,23.41,-154.621,11,25.84,54.31,35.26,1023.33,0.075,727.84,1774.73,40.39,0.14,69.95,92.13,112.93,113.06,100.34,92.49,82.48,79.72,75.89,8.35,2.12,2.01,1.95,1.53,1.38,0.14,0,0,0.2,0,0,0.586,0.692,0.78,0.769,0.488,0.349,0.239,0.221,0.193,0,0.007,0,0.012,0.004,0.004,0.006,0,0.005,0,0,0,104.04,121.04,136.71,136.92,137.9,139.51,140.44,140.06,137.24,131.81,125.08,124.94,125.02,124.25,119.65,113.26,109.16,100.95,78,77.93,103.28
2022-08-06T22:13:49.000Z,23.41,-154.621,12,25.82,54.29,35.26,1023.34,0.073,629.15,1772.58,34.91,0.03,61.96,81.48,99.8,99.83,87.61,79.97,70.54,68.07,64.57,6.1,1.42,1.3,1.33,1,0.88,0,0,0,0,0,0,0.576,0.682,0.782,0.772,0.494,0.353,0.24,0.221,0.196,0.01,0.009,0.003,0,0.006,0.007,0,0,0.005,0,0,0,101.94,120.45,137.76,138.32,138.62,139.12,139.32,139.24,138.2,130.88,125.81,126.2,125.39,123.31,120.33,112.46,108.07,102.21,77.42,76.48,102.34
2022-08-06T22:13:52.000Z,23.41,-154.621,13,25.82,54.29,35.26,1023.34,0.086,612.43,1773.97,33.99,0.19,60.14,80.32,99.78,99.81,86.58,78.33,68.41,65.73,62.21,4.85,0.99,0.95,0.86,0.69,0.52,0.21,0,0,0,0,0.3,0.533,0.637,0.738,0.728,0.461,0.33,0.226,0.203,0.182,0,0,0,0,0.005,0.004,0,0,0,0,0,0,102.3,120.87,137.54,138.18,138.71,139.51,139.69,139.35,138.17,131.06,125.77,126.15,125.29,123.45,120.43,112.66,108.33,102.34,77.26,76.62,102.23
2022-08-06T22:13:54.000Z,23.41,-154.621,14,25.82,54.29,35.26,1023.35,0.076,506.75,1778.11,28.12,0.08,50.58,67.94,84.81,84.85,72.48,64.78,55.73,53.35,50.15,3.29,0.51,0.45,0.38,0.3,0.35,0.09,0,0,0,0.08,0,0.483,0.586,0.69,0.678,0.425,0.3,0.205,0.184,0.162,0,0,0,0.013,0.008,0,0,0,0,0,0,0,102.8,121.47,137.52,138.18,139.12,139.99,140.2,139.63,138.23,131.75,125.63,126.24,125.85,123.45,120.27,113.26,108.42,102.28,78.05,76.83,102.96
2022-08-06T22:13:56.000Z,23.41,-154.621,15,25.82,54.28,35.26,1023.35,0.09,465.73,1775.22,25.85,-0.12,46.91,63.08,79.01,78.97,66.97,59.42,50.71,48.49,45.42,2.68,0.32,0.36,0.39,0.28,0.24,0.09,0,0,0,0,0,0.433,0.529,0.634,0.628,0.392,0.275,0.185,0.167,0.145,0.011,0.005,0.009,0.012,0.007,0.009,0.007,0.001,0.013,0.006,0.012,0.004,101.99,121.02,137.79,138.39,138.8,139.54,139.68,139.42,138.09,131.1,125.83,126.04,125.21,123.88,120.39,112.71,108.7,102.09,77.27,76.93,102.25
2022-08-06T22:13:59.000Z,23.41,-154.621,16,25.82,54.28,35.26,1023.35,0.085,524.29,1776.67,29.1,0.1,51.38,70.7,90.26,90.31,76.03,67.51,57.41,54.94,51.32,2.72,0.44,0.17,0.34,0.15,0.2,0,0,0,0,0,0,0.43,0.532,0.647,0.641,0.4,0.283,0.188,0.172,0.15,0.013,0.006,0.007,0.007,0.007,0.01,0.004,0,0.007,0.004,0.008,0,102.18,121.18,137.7,138.44,139.09,139.74,139.8,139.42,138.36,131.25,126,126.5,125.66,123.55,120.59,112.76,108.19,102.58,77.39,76.39,102.45
2022-08-06T22:14:01.000Z,23.41,-154.621,17,25.81,54.27,35.26,1023.36,0.084,475.88,1780.85,26.41,-0.03,46.72,64.79,83.78,83.82,69.67,61.09,51.39,49.01,45.6,2.1,0.34,0.27,0.17,0.14,0.16,0,0.08,0.21,0,0,0,0.37,0.461,0.571,0.563,0.346,0.243,0.161,0.144,0.128,0.004,0.003,0.006,0.004,0.007,0.003,0,0,0,0.004,0,0,102.37,121.69,137.84,138.66,139.58,140.19,140.29,139.69,138.65,131.8,126.12,126.76,126.19,123.66,120.79,113.25,108.45,102.83,77.91,76.57,102.88
2022-08-06T22:14:04.000Z,23.41,-154.621,18,25.81,54.27,35.26,1023.37,0.105,491.36,1782.56,27.27,0.2,47.56,67.02,88.12,88.09,72.75,63.37,52.77,50.15,46.6,1.81,0.14,0.14,0.14,0.13,0.19,0,0,0.17,0,0,0,0.345,0.437,0.553,0.546,0.333,0.233,0.154,0.138,0.121,0.003,0.004,0.005,0.003,0.006,0.004,0,0,0,0,0,0,104.01,121.81,137.27,137.68,138.76,140.3,141.11,140.53,137.97,132.72,125.52,125.57,125.61,124.73,120.13,113.9,109.56,101.45,78.5,78.39,103.71
2022-08-06T22:14:06.000Z,23.41,-154.621,19,25.8,54.27,35.26,1023.38,0.144,404.53,1783.69,22.45,0.14,39.87,56.23,73.67,73.65,60.06,51.7,42.49,40.29,37.31,1.38,0.11,0.17,0.15,0.1,0.09,0.15,0,0,0,0,0,0.315,0.403,0.519,0.511,0.311,0.218,0.144,0.128,0.112,0.005,0.003,0.006,0,0.005,0.006,0,0,0,0,0,0,102.8,122.22,137.55,138.49,139.69,140.87,140.92,139.87,138.49,132.67,125.62,126.51,126.87,123.69,120.46,113.91,108.2,102.52,78.89,76.78,103.86
2022-08-06T22:14:08.000Z,23.41,-154.621,20,25.76,54.27,35.29,1023.41,0.192,352.03,1782.11,19.54,-0.05,34.69,49.36,65.24,65.25,52.57,44.99,36.53,34.45,31.81,1.12,0.14,0,0.23,0,0,0,0,0,0.12,0,0.08,0.288,0.376,0.495,0.489,0.295,0.206,0.134,0.12,0.105,0.007,0.004,0.004,0,0.005,0.008,0,0,0,0,0.003,0,102.88,121.5,138.12,138.66,139.32,139.99,140.4,140.07,138.77,131.65,126.41,126.85,125.84,124.12,121.08,113.09,108.58,102.9,77.61,76.8,102.73
2022-08-06T22:14:10.000Z,23.41,-154.621,21,25.76,54.3,35.31,1023.44,0.179,369.99,1788.04,20.53,0.1,35.25,51.2,69.54,69.47,55.77,47.64,38.53,36.34,33.45,1.03,0,0,0,0,0,0,0.12,0,0,0,0,0.267,0.357,0.475,0.471,0.281,0.193,0.124,0.114,0.098,0.006,0.006,0.001,0,0.003,0.009,0,0,0.004,0,0.004,0,103.2,122.46,137.86,138.68,139.89,140.91,141.32,140.48,138.84,132.92,126.22,126.66,126.61,124.52,120.79,114.12,109.23,102.38,78.42,77.78,103.7
2022-08-06T22:14:13.000Z,23.41,-154.621,22,25.83,54.43,35.36,1023.45,0.147,335.24,1791.79,18.6,0.09,31.73,46.56,64.13,64.12,50.92,43.06,34.4,32.36,29.62,0.89,0,0,0,0,0.1,0,0,0,0.15,0,0,0.245,0.333,0.449,0.444,0.262,0.176,0.115,0.103,0.091,0,0.003,0,0.005,0.005,0.006,0,0,0,0,0.004,0,103.08,122.99,138.16,139.28,140.61,141.68,141.7,140.44,139.2,133.46,126.05,127,127.51,124.13,120.74,114.72,108.88,102.83,79.37,77.49,104.55
2022-08-06T22:14:14.000Z,23.41,-154.621,23,25.88,54.53,35.38,1023.46,0.129,306.22,1787.78,16.99,-0.03,28.68,42.46,59.16,59.13,46.7,39.33,31.29,29.46,26.95,0.81,0.18,0.11,0,0,0,0,0,0,0,0,0,0.235,0.322,0.438,0.433,0.256,0.174,0.112,0.1,0.086,0.004,0.001,0.001,0.003,0.005,0.006,0.002,0,0,0,0.002,0.001,102.96,122.62,137.74,138.76,140.15,141.19,141.32,140.22,138.93,133.05,125.82,126.73,127.2,123.85,120.52,114.44,108.47,102.55,79.4,77.13,104.34
2022-08-06T22:14:17.000Z,23.41,-154.621,24,25.89,54.54,35.39,1023.47,0.148,313.82,1786.21,17.42,0.14,28.74,43.47,62,62,48.33,40.38,31.75,29.68,27.08,0.85,0.13,0.1,0,0,0.09,0.13,0,0,0.11,0,0,0.22,0.305,0.424,0.419,0.247,0.167,0.107,0.096,0.082,0.006,0,0.002,0,0.006,0.006,0,0.002,0,0,0,0,103.68,121.72,138,138.38,139.33,140.31,141,140.64,138.65,132.63,125.93,126.12,125.97,124.75,120.62,114.12,109.5,101.85,78.64,78.24,103.93
2022-08-06T22:14:19.000Z,23.41,-154.621,25,25.86,54.49,35.38,1023.47,0.157,272.87,1787.04,15.14,0.03,24.93,38.23,54.73,54.69,42.09,34.94,27.06,25.25,22.95,0.65,0,0,0,0,0,0,0,0,0,0,0,0.19,0.269,0.383,0.379,0.221,0.147,0.092,0.084,0.071,0.006,0,0.002,0,0.006,0.007,0,0.003,0,0,0.002,0,104.21,121.77,137.89,138.23,139.15,140.43,141.28,140.91,138.46,132.74,126.12,125.82,125.65,125.24,120.5,114.08,110.2,101.58,78.42,78.92,103.86
2022-08-06T22:14:22.000Z,23.41,-154.621,26,25.83,54.45,35.37,1023.48,0.136,266.27,1788.52,14.78,0.07,24.09,37.43,54,53.92,41.31,33.97,26.19,24.46,22.13,0.38,0,0,0,0,0,0,0,0,0,0,0,0.177,0.253,0.368,0.364,0.21,0.142,0.088,0.079,0.068,0.004,0,0.004,0,0.005,0.005,0,0.004,0,0,0,0,103.7,121.66,138.41,138.88,139.56,140.43,141.04,140.67,139.01,132.28,126.74,126.83,126.05,124.9,121.26,113.63,109.6,102.74,78.02,77.66,103.18
2022-08-06T22:14:24.000Z,23.41,-154.621,27,25.77,54.39,35.37,1023.5,0.172,248.42,1788.4,13.79,0.12,22.41,34.92,50.93,50.92,38.64,31.52,24.11,22.42,20.23,0.52,0,0,0,0,0,0,0,0.05,0,0.09,0,0.161,0.234,0.347,0.344,0.196,0.134,0.083,0.073,0.064,0.001,0,0.004,0,0.005,0.004,0,0.002,0,0,0,0.006,103.35,122.43,137.89,138.7,139.96,141.05,141.38,140.42,138.86,133.11,125.92,126.5,126.9,124.12,120.54,114.47,108.92,102.24,79.18,77.45,104.33
